company_name,category_query,city,phone,email,website,address,google_place_id
TACOS CHANO,restaurants,"Denver, CO",(303) 758-9625,,https://www.tacoschano.com/,"2251 S Monaco St Pkwy, Denver, CO 80222, USA",ChIJ--lbt3V9bIcRBaA79tYMOLA
La Fogata Restaurant - Evans,restaurants,"Denver, CO",(303) 753-9458,,https://la-fogatadenver.com/lafogataevans?utm_source=google,"5670 E Evans Ave, Denver, CO 80222, USA",ChIJJ9tO1u19bIcRkksBaDpPtRg
India's Kitchen IV (Denver-Cloud Kitchen),restaurants,"Denver, CO",(719) 297-5279,,https://milehighfoodclub.com/s/india%C2%B4s-kitchen-iv/2171-s-grape-st-denver/b3b3492f-c276-44e5-8b10-e6818cd2e259,"2171 S Grape St, Denver, CO 80222, USA",ChIJcd1iwst9bIcRF68sZUX_SEA
Pantaleone's,restaurants,"Denver, CO",(303) 757-3456,,http://pantaleones.net/,"2120 S Holly St #6, Denver, CO 80222, USA",ChIJj_MaFfV9bIcRLRHII9YW1Gw
Chong's Kitchen,restaurants,"Denver, CO",(720) 415-0937,,https://www.chongskitchendenver.com/,"2171 S Grape St, Denver, CO 80222, USA",ChIJ3VSIseF9bIcRXwQTN7iJZN8
Tacos Los Poblanos,restaurants,"Denver, CO",(720) 422-5716,,https://lospoblanostacos.com/,"6005 E Evans Ave, Denver, CO 80222, USA",ChIJD9MqBgB9bIcRsUbSnnvvSgo
Chakas Mexican Restaurant,restaurants,"Denver, CO",(303) 993-8105,,https://www.chakasmexicanrestaurant.com/,"6265 E Evans Ave, Denver, CO 80222, USA",ChIJp9BbLu19bIcROuX7LrkueMY
Casablanca Restaurant,restaurants,"Denver, CO",(303) 722-4100,,https://www.denvercasablanca.com/,"2266 S Colorado Blvd, Denver, CO 80222, USA",ChIJDVLSkO9-bIcRk4z3qIDY6Ss
Tacos la Comarca,restaurants,"Denver, CO",(720) 787-8285,,https://tacoslacomarcaco.com/,"2120 S Holly St, Denver, CO 80222, USA",ChIJBcdZ07R9bIcRS1VGNDWic6w
"Taste Bud Bullies, LLC",restaurants,"Denver, CO",(720) 499-3913,,http://www.tastebudbullies.com/,"4780 E Evans Ave, Denver, CO 80222, USA",ChIJm00CHfF9bIcR_zmepTgZwU0
Renegade Burrito,restaurants,"Denver, CO",(720) 953-3788,,https://www.renegadeburrito.com/,"2171 S Grape St, Denver, CO 80222, USA",ChIJiXpxlPt9bIcRYafZXk6oitY
MAD Greens - Colorado & Evans,restaurants,"Denver, CO",(303) 756-1222,,http://www.madgreens.com/,"2073 S Colorado Blvd #101, Denver, CO 80222, USA",ChIJUVTnJwp-bIcRVIiFMEOEPWQ
"sweetgreen - Healthy Salads, Bowls and Plates",restaurants,"Denver, CO",(720) 734-6473,,https://www.sweetgreen.com/locations/university-hills,"2770 S Colorado Blvd Suite L-110, Denver, CO 80222, USA",ChIJ9akJSUN_bIcRlomISexy03k
Jasmine Asian Cuisine,restaurants,"Denver, CO",(720) 988-7383,,https://www.jasminecolorado.com/,"2171 S Grape St, Denver, CO 80222, USA",ChIJFZNO6jp9bIcRST21NbdutQA
Phở Lăng Cô,restaurants,"Denver, CO",(720) 502-4482,,https://www.pholangco.com/,"2233 S Monaco St Pkwy Ste 105, Denver, CO 80222, USA",ChIJH6v5-3N9bIcReWP8XOqiycE
Crown Burgers,restaurants,"Denver, CO",(303) 753-9696,,http://www.crownburgers.org/,"2192 S Colorado Blvd, Denver, CO 80222, USA",ChIJY2YgyAl-bIcREnppQ-w4gIY
Firehouse Subs South Colorado Blvd,restaurants,"Denver, CO",(303) 635-6713,,https://www.firehousesubs.com/,"2380 S Colorado Blvd, Denver, CO 80222, USA",ChIJeUaRRKB_bIcRx5V18kR5Go4
Skippy's,restaurants,"Denver, CO",(303) 337-0028,,http://skippysbarandgrill.com/,"7545 E Iliff Ave, Denver, CO 80231, USA",ChIJqTdeN4R9bIcRwlhsbVWPOiY
Wing Slingers,restaurants,"Denver, CO",(303) 353-2160,,http://wingslingerswings.com/,"7325 E Iliff Ave, Denver, CO 80231, USA",ChIJEZbKcYV9bIcRAM4wCcuIBts
Comrade Brewing Company,restaurants,"Denver, CO",(720) 748-0700,,https://comradebrewing.com/,"7667 E Iliff Ave, Denver, CO 80231, USA",ChIJnVnWEYR9bIcRioFnEUpyw4M
King of shawarma & kabob,restaurants,"Denver, CO",(720) 307-4799,,https://kingoskabob.com/,"2260 S Quebec St Unit 7, Denver, CO 80231, USA",ChIJQfm-lyd9bIcR2qUlutlB8-4
5 Star Café Eritrean Restaurant,restaurants,"Denver, CO",(720) 242-7483,,,"8450 E Iliff Ave, Denver, CO 80231, USA",ChIJ3UOwJUB9bIcRTM6U4qZWXUA
Bubba's 33,restaurants,"Denver, CO",(303) 360-9933,,https://www.bubbas33.com/location/bubbas-33-auroraco/detail?utm_source=listing&utm_medium=search,"2270 S Parker Rd, Aurora, CO 80231, USA",ChIJRfxq_WB9bIcRH3bIC2dWC1Y
Piper Inn,restaurants,"Denver, CO",(303) 755-0771,,https://www.piperinn.com/,"2251 S Parker Rd, Denver, CO 80231, USA",ChIJO5aGBmF9bIcRNdX7EVyPaKU
NOMI Thai Ramen,restaurants,"Denver, CO",(720) 502-4873,,https://www.nomithairamen.com/,"9567 E Iliff Ave, Denver, CO 80231, USA",ChIJaeMsSQB9bIcR__f9C4_-WAM
Chopstix Fusion,restaurants,"Denver, CO",(303) 568-9852,,https://orders.cake.net/11487948,"2020 S Parker Rd unit i, Denver, CO 80231, USA",ChIJxzEweo19bIcRBAZRIGkp7fo
Nana's Dim Sum & Dumplings,restaurants,"Denver, CO",(720) 923-6145,,http://www.nanasdimsumanddumplings.com/,"2495 S Havana St unit f, Aurora, CO 80014, USA",ChIJ93LLtaSHbIcRSGTtO5IfjVA
Ochag Bar & Grill,restaurants,"Denver, CO",(720) 400-5254,,https://ochagbargrill.com/,"2627 S Parker Rd, Aurora, CO 80014, USA",ChIJ-TifPACHbIcRXre6hKS_SvY
Bettola Bistro,restaurants,"Denver, CO",(303) 750-1580,,https://www.bettolabistro.com/,"10253 E Iliff Ave, Aurora, CO 80247, USA",ChIJ0dfGtyx9bIcRSXIIav-NGYg
Mariscos El Rey 2,restaurants,"Denver, CO",(720) 379-5821,,https://mariscoselreyco.com/rey2/,"10293 E Iliff Ave, Aurora, CO 80247, USA",ChIJF0E40l99bIcR61B6LhRr4pY
Chef Liu's Kitchen,restaurants,"Denver, CO",(720) 572-5922,,http://www.chefliuaurora.com/,"2222 S Havana St Unit A2, Aurora, CO 80014, USA",ChIJv5viHy59bIcRN3s-C0SZm5Q
First Watch,restaurants,"Denver, CO",(720) 795-9996,,http://www.firstwatch.com/locations/village-on-the-park/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=village-on-the-park,"2406 S Parker Rd Ste A, Denver, CO 80231, USA",ChIJiwh_KxSHbIcRg0_8azc2zTU
Bong Bong Hot Pot,restaurants,"Denver, CO",(720) 710-9931,,https://bongbonghotpot.com/,"10630 E Iliff Ave, Aurora, CO 80014, USA",ChIJNWurfpqHbIcRiXfo0TRrXCo
Cody's Cafe and Bar,restaurants,"Denver, CO",(303) 751-1288,,http://codysdenver.com/,"10203 E Iliff Ave, Denver, CO 80247, USA",ChIJwTuH2V99bIcRgT0rAWcLBCg
bb.q Chicken Village on the Park (Aurora),restaurants,"Denver, CO",(720) 882-6736,,http://bbqchicken.com/,"2495 S Havana St unit H, Aurora, CO 80014, USA",ChIJ75CXWiSHbIcRDZ3BRAl-DlM
Tofu Story,restaurants,"Denver, CO",(303) 954-9372,,http://thetofustory.com/,"2060 S Havana St, Aurora, CO 80014, USA",ChIJXcWJ8IV9bIcRWGSrP1s-LdE
Hanyang Wang Jokbal,restaurants,"Denver, CO",(720) 588-7547,,https://hanyangjokbaldenver.com/,"2222 S Havana St Unit J, Aurora, CO 80014, USA",ChIJJ5k_SAB9bIcR6h2JD970jsg
Yong gung,restaurants,"Denver, CO",(720) 748-3003,,https://ygaurora.com/,"2040 S Havana St, Aurora, CO 80014, USA",ChIJbe-xOVx9bIcRXcD3bET2Q-M
Yemen Grill,restaurants,"Denver, CO",(303) 369-1998,,https://www.yemengrilldenver.com/,"2353 S Havana St UnitD#15A, Aurora, CO 80014, USA",ChIJCWE6il99bIcRRKsk4toyhSk
"La Cocina de Lucho, Colorado",restaurants,"Denver, CO",(720) 587-5515,,http://orderlacocinadeluchocolorado.mobile-webview7.com/,"2430 S Havana St, Aurora, CO 80014, USA",ChIJaZQdndR_bIcRV_lS1EuRMCk
Thank Sool,restaurants,"Denver, CO",(720) 485-3682,,http://www.thanksool.com/,"2222 S Havana St E, Aurora, CO 80014, USA",ChIJB1MhshJ9bIcRgzlrrOXkeKg
Sean's Tavern,restaurants,"Denver, CO",(303) 369-9819,,https://www.facebook.com/seanstavernaurora/,"10395 E Iliff Ave, Aurora, CO 80247, USA",ChIJacu_owd9bIcRr7NfQSlJlvk
El Coco Pirata,restaurants,"Denver, CO",(303) 954-9530,,http://www.elcocopirata.com/,"10600 E Iliff Ave, Aurora, CO 80014, USA",ChIJEbqGAZB9bIcRTbKU-4nZGvE
Sushi Katsu,restaurants,"Denver, CO",(303) 368-8778,,http://www.sushikatsudenver.com/,"2222 S Havana St, Aurora, CO 80014, USA",ChIJM1g-Vl59bIcRGJHa990EcUs
Sudan Cafe,restaurants,"Denver, CO",(303) 337-7409,,,"10375 E Iliff Ave, Denver, CO 80247, USA",ChIJERWmuF99bIcRNHLaOHuGCgs
Golden Banh Mi,restaurants,"Denver, CO",(303) 993-3693,,https://goldenbanhmi.com/,"2648 S Parker Rd #1, Aurora, CO 80014, USA",ChIJ-yQIbdiHbIcRpUN_DbdBNUU
Seoul K-B.B.Q.& HotPot,restaurants,"Denver, CO",(303) 632-7576,,http://seoulkoreanbbq.com/,"2080 S Havana St, Aurora, CO 80014, USA",ChIJnwZR0119bIcRmW6ndIQIkpg
Woo Ri Korean Restaurant,restaurants,"Denver, CO",(303) 974-5425,,,"2648 S Parker Rd UNIT 9, Aurora, CO 80014, USA",ChIJead-MnSHbIcRVEbg5B8TbxU
Daebak Korean Restaurant,restaurants,"Denver, CO",(720) 328-9328,,https://www.instagram.com/daebakauroraco/,"2648 S Parker Rd Unit 11, Aurora, CO 80014, USA",ChIJmyb7TvGHbIcR-CqhxIyDD3A
Aroma do Brazil,restaurants,"Denver, CO",(720) 242-6562,,https://aromaofbrazil.com/?utm_source=google,"10722 E Iliff Ave, Aurora, CO 80014, USA",ChIJfdUXW2WJbIcRcJ0H1fgXWpU
Chutney Indian Cuisine,restaurants,"Denver, CO",(303) 918-9597,,http://chutneyindiancuisine.com/,"2740 S Havana St K, Aurora, CO 80014, USA",ChIJfTZMn_OHbIcRa8uphL4CPgA
Smashburger,restaurants,"Denver, CO",(720) 213-0012,,https://smashburger.com/locations/us/co/aurora/2630-s-parker-rd?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=1032,"2630 S Parker Rd, Aurora, CO 80014, USA",ChIJ26NuV_GHbIcRaZwggSzBc7k
Saj Fresh Grill,restaurants,"Denver, CO",(720) 612-7422,,https://sajfresh.com/,"2300 S Parker Rd, Aurora, CO 80014, USA",ChIJxz_jQWB9bIcRFVM87o-hERw
Tofu House 1962 Korean BBQ Restaurant,restaurants,"Denver, CO",(303) 751-2840,,https://www.tofuhouse1962co.com/,"2353 S Havana St # D1, Aurora, CO 80014, USA",ChIJOYYYlF99bIcRL-8kQjIDqH0
Mr. Pho Vietnamese Restaurant,restaurants,"Denver, CO",(303) 750-3007,,http://www.mrphoco.com/,"2719 S Parker Rd, Aurora, CO 80014, USA",ChIJd0NxbfGHbIcRGPEBT-D3itw
P & Y Cafe Asian Bistro,restaurants,"Denver, CO",(303) 369-7147,,,"2769 S Parker Rd, Aurora, CO 80014, USA",ChIJ0XGCDPGHbIcRm4ZDi8F0jG0
Blazin' Bite Seafood BBQ and Music Bar,restaurants,"Denver, CO",(720) 866-9729,,https://www.blazinbitebbqmusicbar.com/,"12203 E Iliff Ave Unit L-S, Aurora, CO 80014, USA",ChIJNYYaQ9KHbIcRi4l0IYhLrLI
Masha and the Bear Russian Cafe,restaurants,"Denver, CO",(720) 209-4748,,http://www.mbrussiancafe.com/,"12101 E Iliff Ave, Aurora, CO 80014, USA",ChIJvSU98f-HbIcRHyEoMbpk39E
Fortune Asian,restaurants,"Denver, CO",(303) 306-4606,,https://www.fortuneasianaurora.com/,"12203 E Iliff Ave D, Aurora, CO 80014, USA",ChIJT5K5lIKHbIcR1m0XdFzSgHE
La Catrina Tequila & Tacos,restaurants,"Denver, CO",(303) 755-1822,,https://lacatrinatequilaandtacos.com/,"12131 E Iliff Ave D, Aurora, CO 80014, USA",ChIJfbHmA1F9bIcRJSLiOKugsDg
Hangang Ramen 한강라면,restaurants,"Denver, CO",(303) 955-0921,,https://www.facebook.com/hangangramen,"2281 S Peoria St, Aurora, CO 80014, USA",ChIJe7hNd1uHbIcRRQOIW8g7gR4
88 Hot dog Juicy,restaurants,"Denver, CO",,,http://hotjuicy88aurora.com/,"2225 S Peoria St, Aurora, CO 80014, USA",ChIJY0pshYN9bIcR1VJo0d3DWUg
Paik's Noodle Aurora 홍콩반점,restaurants,"Denver, CO",(303) 284-7176,,https://www.paiksnoodleaurora.com/,"12101 E Iliff Ave Ste K, Aurora, CO 80014, USA",ChIJvR29uyaHbIcRH3CpoUCwWkU
Bajeko Sekuwa Nepalese & Indian Cuisine,restaurants,"Denver, CO",(303) 593-2775,,https://bajekosekuwacolorado.com/,"12191 E Iliff Ave, Aurora, CO 80014, USA",ChIJZ2fZPHGHbIcRVfEqJMeGCXE
Challengers Sports Bar,restaurants,"Denver, CO",(303) 750-5558,,,"12161 E Iliff Ave, Aurora, CO 80014, USA",ChIJ4Ry8yLiHbIcRnfu97J73_1c
Swirk Soul Food - Southern Catfish and BBQ,restaurants,"Denver, CO",(303) 337-0549,,,"2205 S Peoria St, Aurora, CO 80014, USA",ChIJlaRvaVV9bIcReHb0Wuiqm0A
Umami Sushi Bar & Pho Inc,restaurants,"Denver, CO",(720) 460-6006,,https://umamisushipho.com/,"14110 E Iliff Ave, Aurora, CO 80014, USA",ChIJ6Q1tLiuJbIcRjcv5d9b8HNc
Rosie's Diner Aurora,restaurants,"Denver, CO",(303) 752-3663,,http://rosiesdiner.com/,"14061 E Iliff Ave, Aurora, CO 80014, USA",ChIJccVJBh-IbIcRGYiHG9d_mwk
Dragon Boat,restaurants,"Denver, CO",(303) 752-1050,,https://www.dragonboatchineseaurora.com/,"13697 E Iliff Ave, Aurora, CO 80014, USA",ChIJ2Wn8qvKJbIcRUo7iIF6OgP8
Noonan's Sports Bar & Grill,restaurants,"Denver, CO",(720) 246-0309,,http://noonanssportsbar.com/,"13521 E Iliff Ave, Aurora, CO 80014, USA",ChIJ4eRKzQKIbIcR_Zl_6SsC2fU
Applebee's Grill + Bar,restaurants,"Denver, CO",(303) 745-9897,,https://restaurants.applebees.com/en-us/co/aurora/14091-e.-iliff-avenue-84032?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_term=84032&utm_content=website,"14091 E Iliff Ave, Aurora, CO 80014, USA",ChIJxxbOGx-IbIcRdHZk7s2VneE
Jackdaw Restaurant,restaurants,"Denver, CO",(303) 368-3460,,https://www.jackdawrestaurant.com/aurora-colorado,"13696 E Iliff Pl, Aurora, CO 80014, USA",ChIJKZ9xEvqJbIcRHxbzsAZ4K48
Carrabba's Italian Grill,restaurants,"Denver, CO",(303) 338-8600,,https://locations.carrabbas.com/colorado/aurora/2088-s-abilene-street?y_source=1_MTU1MDMwMDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"2088 S Abilene St, Aurora, CO 80014, USA",ChIJPTieqKBibIcRbXS1ZvCyoyo
Black Bear Diner Aurora,restaurants,"Denver, CO",(720) 616-7168,,https://blackbeardiner.com/location/aurora/,"14100 E Iliff Ave, Aurora, CO 80014, USA",ChIJq0-vCGqJbIcRAmo908g9Ues
Legends of Aurora Sports Grill,restaurants,"Denver, CO",(303) 671-0560,,http://legendsofaurora.com/,"13690 E Iliff Ave, Aurora, CO 80014, USA",ChIJMYEx6ByIbIcR2BVJD4fN-so
Texas Roadhouse,restaurants,"Denver, CO",(303) 745-3838,,https://www.texasroadhouse.com/locations/colorado/aurora?utm_source=listing&utm_medium=search,"2380 S Blackhawk St, Aurora, CO 80014, USA",ChIJe2iyACKIbIcRo62YhZ6Jrp8
Pisco Sour Restaurant & Lounge,restaurants,"Denver, CO",(720) 300-5401,,,"14050 E Evans Ave, Aurora, CO 80014, USA",ChIJD9hOz6iFbIcRQF3Nghj9Opg
Gyroz,restaurants,"Denver, CO",(720) 748-7650,,http://gyroz.restaurantwebexpert.com/,"13698 E Iliff Ave, Aurora, CO 80014, USA",ChIJAW7FXhyIbIcRgdJjs5LnAw0
The French Press,restaurants,"Denver, CO",(303) 369-3111,,http://www.myfrenchpress.com/,"15290 E Iliff Ave, Aurora, CO 80014, USA",ChIJ2bXYXy-IbIcRiRFwwVBnkJ8
JJ's Place,restaurants,"Denver, CO",(303) 369-1704,,http://jjsplaceaurora.com/,"2340 S Chambers Rd, Aurora, CO 80014, USA",ChIJF3-bxZSJbIcRz0j15yLIxvQ
Athenian Restaurant,restaurants,"Denver, CO",(720) 449-0225,,http://theathenianrestaurant.com/,"15350 E Iliff Ave, Aurora, CO 80013, USA",ChIJk78_PS-IbIcRYmO7cWl0A3Q
Supreme Chicken,restaurants,"Denver, CO",(303) 752-6389,,https://www.toasttab.com/supremechicken,"2295 S Chambers Rd M, Aurora, CO 80014, USA",ChIJIepOn5mJbIcRv6fo-EqKlbc
Pupusas House,restaurants,"Denver, CO",(303) 368-4578,,http://orderpupusashouse.com/,"2284 S Chambers Rd, Aurora, CO 80014, USA",ChIJ83v_a2mJbIcRz3xRY26yUN0
Village Inn,restaurants,"Denver, CO",(303) 750-8288,,https://www.villageinn.com/aurora-co-iliff,"15200 E Iliff Ave, Aurora, CO 80014, USA",ChIJyf2Y7CWIbIcRiq0WgO3tuvw
Six Capital Brewing,restaurants,"Denver, CO",(720) 598-6816,,https://sixcapitalbrewing.com/,"16701 E Iliff Ave, Aurora, CO 80013, USA",ChIJf0_iiDiJbIcRBYzLKHt7720
Snarf's Sandwiches,restaurants,"Denver, CO",(303) 632-5551,,https://www.eatsnarfs.com/aurora-e-illif-s-buckley,"16950 E Iliff Ave unit F2, Aurora, CO 80013, USA",ChIJtTxsDACJbIcR6VxJIIJFxP0
ALPACA CHASQUI Charbroiled Chicken & coffee,restaurants,"Denver, CO",(303) 955-5611,,https://cash.app/order/$alpacachasquiperuvia,"17200 E Iliff Ave Suite A5, Aurora, CO 80013, USA",ChIJxY9s5DWFbIcRFudooD4qds0
Jus Grill Restaurant,restaurants,"Denver, CO",(303) 751-0166,,https://jusgrillrestaurantco.com/,"17200 East IIliff Ave Space A10, Aurora, CO 80013, USA",ChIJ3Ra1NZ6JbIcRN3Z5wORRoNQ
Old Chicago Pizza + Taproom,restaurants,"Denver, CO",(303) 338-0144,,https://oldchicago.com/locations/us/co/aurora/16990-east-iliff-ave/,"16990 E Iliff Ave, Aurora, CO 80013, USA",ChIJGeCq19GJbIcRF1mA7eFdi5E
Buckley Square,restaurants,"Denver, CO",(303) 300-5300,,https://www.regencycenters.com/property/detail/621/Buckley-Square,"17000 E IIiff Ave, Aurora, CO 80013, USA",ChIJj5bCtc-JbIcRJ2hiPsh8fHE
Chester's Philly Grill,restaurants,"Denver, CO",,,http://chestersphillygrill.epipay.com/,"2195 S Chambers Rd, Aurora, CO 80014, USA",ChIJoX7ooyiIbIcRqIZOYF9gwDU
Sheabeens Irish Pub,restaurants,"Denver, CO",(303) 696-6131,,https://www.sheabeenirishpub.com/calendar.html,"2300 S Chambers Rd # A, Aurora, CO 80014, USA",ChIJ61GjRC-IbIcRuUw3K2aHG8Q
China Cafe (Iliff),restaurants,"Denver, CO",(303) 369-0330,,https://www.chinacafe4.com/,"16870 E Iliff Ave, Aurora, CO 80013, USA",ChIJDYKX79GJbIcRHyITIXnAZZc
Tacos Los Brody's,restaurants,"Denver, CO",(720) 843-9003,,,"18690 E Iliff Ave, Aurora, CO 80013, USA",ChIJo-2o62SPbIcRkgQaHQQdB1g
Cafe Jordano,restaurants,"Denver, CO",(303) 988-6863,,http://www.cafejordano.com/,"11068 W Jewell Ave, Lakewood, CO 80227, USA",ChIJOx_IrX-Ba4cRSfXoo4UPIRk
Fiddlesticks Bar & Grill,restaurants,"Denver, CO",(303) 969-0855,,https://www.fiddlesticksbar-grill.com/,"10815-Q, W Jewell Ave, Lakewood, CO 80232, USA",ChIJtRSs2XiBa4cReRe99cZFM54
Big Sky Burger,restaurants,"Denver, CO",(303) 763-5012,,https://www.bigskyburger.com/,"1958 S Garrison St, Lakewood, CO 80227, USA",ChIJHxmc-NWBa4cRkOqbOuNt30I
Slammin Chicken,restaurants,"Denver, CO",(720) 541-7255,,https://slamminchicken.com/,"1870 S Garrison St, Lakewood, CO 80232, USA",ChIJx91jPjyBa4cRkfjsna34N9s
Tokyo Hibachi Express & Poke,restaurants,"Denver, CO",(720) 666-1026,,https://tokyohibachiexpress.com/,"1860 S Garrison St, Lakewood, CO 80232, USA",ChIJYYYIzQKBa4cRkTYLWj4UQoU
Taste of Denmark,restaurants,"Denver, CO",(303) 987-8283,,https://www.tasteofdenmarkco.com/,"1901 S Kipling St, Lakewood, CO 80227, USA",ChIJPZTjVt6Da4cR854AGLrr43Q
Garramone's Pizza and Italian Restaurant,restaurants,"Denver, CO",(303) 985-8711,,http://garramoneslakewood.com/,"9168 W Jewell Ave, Lakewood, CO 80232, USA",ChIJYwrniaCBa4cRXmMoR2BUJA0
Orion Sushi,restaurants,"Denver, CO",(303) 997-5715,,https://orionsushitogo.com/,"11068 W Jewell Ave c9, Lakewood, CO 80232, USA",ChIJN5C3y7WBa4cRR4264IBrmaA
El Tequileno Family Mexican Restaurant,restaurants,"Denver, CO",(303) 988-2580,,https://www.eltequilenomexrest.com/,"1535 S Kipling Pkwy, Lakewood, CO 80232, USA",ChIJVVXlRnuBa4cRoqm7VI7Bba4
He-Xing Garden,restaurants,"Denver, CO",(303) 986-2232,,https://www.hexinggarden999.com/,"1535 S Kipling Pkwy Suit #D, Lakewood, CO 80232, USA",ChIJUa_hRnuBa4cRZtrE7vp82fU
TJ's Sports Bar & Grill,restaurants,"Denver, CO",(720) 541-7409,,https://tjssportsbarlakewood.com/,"7893 W Jewell Ave, Lakewood, CO 80232, USA",ChIJO4Qc65SBa4cRB-UWmUNvJb8
Nicolo's Chicago Style Pizza,restaurants,"Denver, CO",(303) 969-9000,,http://www.nicolospizzalakewoodco.com/,"7847 W Jewell Ave, Lakewood, CO 80232, USA",ChIJbzxZj6mBa4cR7CARj0NHync
Las Dalias,restaurants,"Denver, CO",(303) 988-0889,,https://www.lasdaliaslakewood.com/,"7800 W Jewell Ave, Lakewood, CO 80232, USA",ChIJyTxndamBa4cR770CpwviUsY
Star Thai,restaurants,"Denver, CO",(303) 989-3909,,http://newstarthai.blogspot.com/2010/08/best-thai-food-thai-chinese-japanese.html?m=1,"8048 W Jewell Ave, Lakewood, CO 80232, USA",ChIJkZKep6mBa4cR4GFaLePDe5k
Fortune City,restaurants,"Denver, CO",(303) 986-8887,,https://www.fortunecityco.com/,"1939 S Wadsworth Blvd, Lakewood, CO 80227, USA",ChIJH1USgqyBa4cReO59R-rTn3E
Bong Chicken F.K.A CM Chicken Lakewood,restaurants,"Denver, CO",(303) 632-8079,,,"1862 S Wadsworth Blvd, Lakewood, CO 80232, USA",ChIJW1lewAyBa4cR1IEleKUeAUo
HANGAR 101 Billiards Bowling Bar & Grill,restaurants,"Denver, CO",(303) 600-8934,,http://www.hangar101billiards.com/,"7575 W Jewell Ave, Lakewood, CO 80232, USA",ChIJhSOfI6uBa4cRHO0zzJZqJvs
Carmine Lonardo's Italian,restaurants,"Denver, CO",(303) 985-3555,,https://www.carminelonardosdeli.com/,"7585 W Florida Ave, Lakewood, CO 80232, USA",ChIJz9ZHkwGBa4cRRB_pGQ2X9wA
Sushi Katsu,restaurants,"Denver, CO",(720) 638-0879,,https://sushikatsudenver.com/,"1862 S Wadsworth Blvd, Lakewood, CO 80232, USA",ChIJnYwA22-Ba4cRvoTpuZaTTlM
Jaimes Mexican Restaurant,restaurants,"Denver, CO",(303) 989-8300,,https://www.jaimesmexican.com/,"1910 S Depew St, Denver, CO 80227, USA",ChIJR8I2mF2Aa4cRWOSDIAfZDLo
Pupusas fire Family restaurant,restaurants,"Denver, CO",(720) 784-5735,,http://orderpupusasfireandbar.mobile-webview8.com/,"2035 S Sheridan Blvd, Denver, CO 80227, USA",ChIJKcm2TmyBa4cRC4HZoxJCrCA
Stoner's Pizza Joint,restaurants,"Denver, CO",(720) 639-3130,,https://stonerspizzajoint.com/,"1945 S Sheridan Blvd #104a, Denver, CO 80227, USA",ChIJqRG-eZuBa4cRfq42PuHuImE
El Gos Taqueria,restaurants,"Denver, CO",(303) 517-9811,,,"1899 S Sheridan Blvd, Denver, CO 80232, USA",ChIJpVpfXACBa4cRIoH_oWi1KdA
King Wok,restaurants,"Denver, CO",(303) 935-1998,,https://s.fronttab.com/5Vnvrz,"1824 S Sheridan Blvd, Denver, CO 80232, USA",ChIJHQ9VH2eAa4cRgIk8JW4vJIE
Chipotle Mexican Grill,restaurants,"Denver, CO",(720) 719-7024,,https://locations.chipotle.com/co/denver/2005-south-federal-boulevard?utm_source=google&utm_medium=yext&utm_campaign=yext_listings?restaurant=5383,"2005 S Federal Blvd, Denver, CO 80219, USA",ChIJeY6XkzV_bIcRRyJ0GM-UbeE
Las Islitas,restaurants,"Denver, CO",(303) 936-8280,,,"1550 S Federal Blvd Unit A, Denver, CO 80219, USA",ChIJ8QpWkoN_bIcRLN0_WKAlQJc
Torres Mexican Food,restaurants,"Denver, CO",(303) 934-8857,,https://www.torresfood.com/,"1597 S Federal Blvd, Denver, CO 80219, USA",ChIJL_tV9YN_bIcRTr0u5Js99Gs
Tacos y Tortas El Pluche,restaurants,"Denver, CO",(720) 385-7904,,,"1745 S Federal Blvd, Denver, CO 80219, USA",ChIJk4jaVXF_bIcRt8Mv3DWUG74
Ponchos Mexican Restaurant,restaurants,"Denver, CO",(303) 379-9272,,http://www.ponchostraditional.com/,"2995 W Jewell Ave, Denver, CO 80219, USA",ChIJ8-csGYuBa4cRZXRfM6bki3Y
Gorditas las 5 Estrellas,restaurants,"Denver, CO",(720) 720-5778,,,"1550 S Federal Blvd # N, Denver, CO 80219, USA",ChIJfyVcl4N_bIcRoDq_MnyuI6E
The Brutal Poodle,restaurants,"Denver, CO",(720) 379-6281,,https://brutalpoodledenver.com/,"1967 S Broadway, Denver, CO 80210, USA",ChIJ7xAt8LR_bIcRQxJRZOGYB9Q
Breakfast Palace,restaurants,"Denver, CO",(303) 698-0685,,http://breakfastpalacedenver.com/,"2000 S Broadway, Denver, CO 80210, USA",ChIJ_yCcH7V_bIcRHOD8Pu8VOLA
Jacks on Pearl,restaurants,"Denver, CO",(720) 868-5800,,https://jacksonpearldenver.com/,"1475 S Pearl St, Denver, CO 80210, USA",ChIJ1dUQkuF_bIcRu-izxJVH7V0
Bird,restaurants,"Denver, CO",(303) 777-0500,,https://birddenver.com/,"1529 S Pearl St, Denver, CO 80210, USA",ChIJ31VHCFJ-bIcRDrDVdzUYVuU
Izakaya Den,restaurants,"Denver, CO",(303) 777-0691,,http://www.izakayaden.net/,"1487A S Pearl St, Denver, CO 80210, USA",ChIJv509BFJ-bIcR6gQNwBoYoao
